pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_002263,style_transfer,train,37,Windows,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0037_u1f636.png,neutral,neutral,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Windows->JoyPixels
style_002264,style_transfer,train,37,Windows,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0037_u1f636.png,neutral,neutral,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,Change only the visual style to Samsung while preserving the same expression.,vendor:Windows->Samsung
style_002265,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,Apple,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Apple emoji.,vendor:Twitter->Apple
style_002266,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,Google,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0037_u1f636.png,neutral,neutral,Change only the visual style to Google while preserving the same expression.,vendor:Twitter->Google
style_002267,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,Facebook,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0037_u1f636.png,neutral,neutral,Change only the visual style to Facebook while preserving the same expression.,vendor:Twitter->Facebook
style_002268,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,Windows,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Windows emoji.,vendor:Twitter->Windows
style_002269,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Twitter->JoyPixels
style_002270,style_transfer,train,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,Change only the visual style to Samsung while preserving the same expression.,vendor:Twitter->Samsung
style_002271,style_transfer,test,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Apple,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Apple emoji.,vendor:JoyPixels->Apple
style_002272,style_transfer,train,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Google,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0037_u1f636.png,neutral,neutral,Change only the visual style to Google while preserving the same expression.,vendor:JoyPixels->Google
style_002273,style_transfer,train,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Facebook,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0037_u1f636.png,neutral,neutral,Change only the visual style to Facebook while preserving the same expression.,vendor:JoyPixels->Facebook
style_002274,style_transfer,train,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Windows,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Windows emoji.,vendor:JoyPixels->Windows
style_002275,style_transfer,train,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,Change only the visual style to Twitter while preserving the same expression.,vendor:JoyPixels->Twitter
style_002276,style_transfer,train,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,Change only the visual style to Samsung while preserving the same expression.,vendor:JoyPixels->Samsung
style_002277,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,Apple,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Apple emoji.,vendor:Samsung->Apple
style_002278,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,Google,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0037_u1f636.png,neutral,neutral,Change only the visual style to Google while preserving the same expression.,vendor:Samsung->Google
style_002279,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,Facebook,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0037_u1f636.png,neutral,neutral,Change only the visual style to Facebook while preserving the same expression.,vendor:Samsung->Facebook
style_002280,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,Windows,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0037_u1f636.png,neutral,neutral,Restyle this face without mouth as a Windows emoji.,vendor:Samsung->Windows
style_002281,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,Twitter,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0037_u1f636.png,neutral,neutral,Change only the visual style to Twitter while preserving the same expression.,vendor:Samsung->Twitter
style_002282,style_transfer,train,37,Samsung,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0037_u1f636.png,neutral,neutral,37,JoyPixels,😶,face without mouth,U+1F636,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0037_u1f636.png,neutral,neutral,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Samsung->JoyPixels
style_002283,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Apple->Google
style_002284,style_transfer,test,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Apple->Facebook
style_002285,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Windows emoji.,vendor:Apple->Windows
style_002286,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Apple->Twitter
style_002287,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Apple->JoyPixels
style_002288,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Apple->Samsung
style_002289,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Apple->Gmail
style_002290,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:Apple->SoftBank
style_002291,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Apple->DoCoMo
style_002292,style_transfer,train,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Apple->KDDI
style_002293,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:Google->Apple
style_002294,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Facebook while preserving the same expression.,vendor:Google->Facebook
style_002295,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Windows emoji.,vendor:Google->Windows
style_002296,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Google->Twitter
style_002297,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Google->JoyPixels
style_002298,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Google->Samsung
style_002299,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Google->Gmail
style_002300,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:Google->SoftBank
style_002301,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,DoCoMo,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to DoCoMo while preserving the same expression.,vendor:Google->DoCoMo
style_002302,style_transfer,train,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,KDDI,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to KDDI while preserving the same expression.,vendor:Google->KDDI
style_002303,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Apple,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Apple emoji.,vendor:Facebook->Apple
style_002304,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Google,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Google while preserving the same expression.,vendor:Facebook->Google
style_002305,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Windows,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a Windows emoji.,vendor:Facebook->Windows
style_002306,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Twitter,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Twitter while preserving the same expression.,vendor:Facebook->Twitter
style_002307,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,JoyPixels,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to JoyPixels while preserving the same expression.,vendor:Facebook->JoyPixels
style_002308,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Samsung,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Change only the visual style to Samsung while preserving the same expression.,vendor:Facebook->Samsung
style_002309,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,Gmail,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,"Keep the same emoji, but render it in Gmail style.",vendor:Facebook->Gmail
style_002310,style_transfer,train,38,Facebook,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,38,SoftBank,😶‍🌫️,face in clouds,U+1F636-U+200D-U+1F32B-U+FE0F,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0038_u1f636_u200d_u1f32b_ufe0f.png,surprised,mixed,Restyle this face in clouds as a SoftBank emoji.,vendor:Facebook->SoftBank
